2025-01-20 17:30:22 - INFO - ✅ Дані для CRV успішно збережено в базу.
2025-01-20 17:30:22 - INFO - ✅ Дані для PHB успішно збережено в базу.
2025-01-20 17:30:22 - INFO - ✅ Дані для ENS успішно збережено в базу.
2025-01-20 17:30:22 - INFO - ✅ Дані для ALGO успішно збережено в базу.
2025-01-20 17:30:22 - INFO - ✅ Дані для COMP успішно збережено в базу.
2025-01-20 17:30:23 - INFO - ✅ Дані для FLM успішно збережено в базу.
2025-01-20 17:30:23 - INFO - ✅ Дані для ICX успішно збережено в базу.
2025-01-20 17:30:23 - INFO - ✅ Дані для HOT успішно збережено в базу.
2025-01-20 17:30:23 - INFO - ✅ Дані для SKL успішно збережено в базу.
2025-01-20 17:30:23 - INFO - ✅ Дані для GTC успішно збережено в базу.
2025-01-20 17:30:23 - INFO - ✅ Дані для MANTA успішно збережено в базу.
2025-01-20 17:30:24 - INFO - ✅ Дані для NEO успішно збережено в базу.
2025-01-20 17:30:24 - INFO - ✅ Дані для WAXP успішно збережено в базу.
2025-01-20 17:30:24 - INFO - ✅ Дані для FLOW успішно збережено в базу.
2025-01-20 17:30:24 - INFO - ✅ Дані для ADA успішно збережено в базу.
2025-01-20 17:30:24 - INFO - ✅ Дані для 1INCH успішно збережено в базу.
2025-01-20 17:30:25 - INFO - ✅ Дані для AXL успішно збережено в базу.
2025-01-20 17:30:25 - INFO - ✅ Дані для ALPHA успішно збережено в базу.
2025-01-20 17:30:25 - INFO - ✅ Дані для ZRX успішно збережено в базу.
2025-01-20 17:30:25 - INFO - ✅ Дані для AXS успішно збережено в базу.
2025-01-20 17:30:25 - INFO - ✅ Дані для ENJ успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для BAND успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для AVAX успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для IDEX успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для STEEM успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для OP успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для BONK успішно збережено в базу.
2025-01-20 17:30:26 - INFO - ✅ Дані для ALICE успішно збережено в базу.
2025-01-20 17:30:27 - INFO - ✅ Дані для GLMR успішно збережено в базу.
2025-01-20 17:30:27 - INFO - ✅ Дані для YGG успішно збережено в базу.
2025-01-20 17:30:27 - INFO - ✅ Дані для LUNC успішно збережено в базу.
2025-01-20 17:30:27 - INFO - ✅ Дані для GRT успішно збережено в базу.
2025-01-20 17:30:27 - INFO - ✅ Дані для LIT успішно збережено в базу.
2025-01-20 17:30:28 - INFO - ✅ Дані для ZEC успішно збережено в базу.
2025-01-20 17:30:28 - INFO - ✅ Дані для CTK успішно збережено в базу.
2025-01-20 17:30:28 - INFO - ✅ Дані для STRK успішно збережено в базу.
2025-01-20 17:30:28 - INFO - ✅ Дані для DYDX успішно збережено в базу.
2025-01-20 17:30:28 - INFO - ✅ Дані для EOS успішно збережено в базу.
2025-01-20 17:30:28 - INFO - ✅ Дані для CAKE успішно збережено в базу.
2025-01-20 17:30:29 - INFO - ✅ Дані для ZEN успішно збережено в базу.
2025-01-20 17:30:29 - INFO - ✅ Дані для DUSK успішно збережено в базу.
2025-01-20 17:30:29 - INFO - ✅ Дані для STORJ успішно збережено в базу.
2025-01-20 17:30:29 - INFO - ✅ Дані для ZIL успішно збережено в базу.
2025-01-20 17:30:29 - INFO - ✅ Дані для SOL успішно збережено в базу.
2025-01-20 17:30:30 - INFO - ✅ Дані для HBAR успішно збережено в базу.
2025-01-20 17:30:30 - INFO - ✅ Дані для HOOK успішно збережено в базу.
2025-01-20 17:30:30 - INFO - ✅ Дані для DASH успішно збережено в базу.
2025-01-20 17:30:30 - INFO - ✅ Дані для BAT успішно збережено в базу.
2025-01-20 17:30:30 - INFO - ✅ Дані для AST успішно збережено в базу.
2025-01-20 17:30:31 - INFO - ✅ Дані для DOT успішно збережено в базу.
2025-01-20 17:30:31 - INFO - ✅ Дані для FTT успішно збережено в базу.
2025-01-20 17:30:31 - INFO - ✅ Дані для RLC успішно збережено в базу.
2025-01-20 17:30:31 - INFO - ✅ Дані для RIF успішно збережено в базу.
2025-01-20 17:30:31 - INFO - ✅ Дані для PORTAL успішно збережено в базу.
2025-01-20 17:30:32 - INFO - ✅ Дані для BEL успішно збережено в базу.
2025-01-20 17:30:32 - INFO - ✅ Дані для BLUR успішно збережено в базу.
2025-01-20 17:30:32 - INFO - ✅ Дані для KNC успішно збережено в базу.
2025-01-20 17:30:32 - INFO - ✅ Дані для KSM успішно збережено в базу.
2025-01-20 17:30:32 - INFO - ✅ Дані для RSR успішно збережено в базу.
2025-01-20 17:30:33 - INFO - ✅ Дані для VANRY успішно збережено в базу.
2025-01-20 17:30:33 - INFO - ✅ Дані для BICO успішно збережено в базу.
2025-01-20 17:30:33 - INFO - ✅ Дані для APT успішно збережено в базу.
2025-01-20 17:30:33 - INFO - ✅ Дані для NFP успішно збережено в базу.
2025-01-20 17:30:34 - INFO - ✅ Дані для AGLD успішно збережено в базу.
2025-01-20 17:30:34 - INFO - ✅ Дані для DGB успішно збережено в базу.
2025-01-20 17:30:34 - INFO - ✅ Дані для XAI успішно збережено в базу.
2025-01-20 17:30:34 - INFO - ✅ Дані для SUPER успішно збережено в базу.
2025-01-20 17:30:34 - INFO - ✅ Дані для COMBO успішно збережено в базу.
2025-01-20 17:30:34 - INFO - ✅ Дані для TRU успішно збережено в базу.
2025-01-20 17:30:35 - INFO - ✅ Дані для PIXEL успішно збережено в базу.
2025-01-20 17:30:35 - INFO - ✅ Дані для AAVE успішно збережено в базу.
2025-01-20 17:30:35 - INFO - ✅ Дані для ARKM успішно збережено в базу.
2025-01-20 17:30:35 - INFO - ✅ Дані для IMX успішно збережено в базу.
2025-01-20 17:30:35 - INFO - ✅ Дані для GALA успішно збережено в базу.
2025-01-20 17:30:35 - INFO - ✅ Дані для NKN успішно збережено в базу.
2025-01-20 17:30:36 - INFO - ✅ Дані для SUI успішно збережено в базу.
2025-01-20 17:30:36 - INFO - ✅ Дані для ETC успішно збережено в базу.
2025-01-20 17:30:36 - INFO - ✅ Дані для STRAX успішно збережено в базу.
2025-01-20 17:30:36 - INFO - ✅ Дані для XLM успішно збережено в базу.
2025-01-20 17:30:36 - INFO - ✅ Дані для UNI успішно збережено в базу.
2025-01-20 17:30:36 - INFO - ✅ Дані для STG успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для TLM успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для THETA успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для NEAR успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для SNT успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для LUNA успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для RAY успішно збережено в базу.
2025-01-20 17:30:37 - INFO - ✅ Дані для SHIB успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для BLZ успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для T успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для BADGER успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для MOVR успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для BNB успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для LPT успішно збережено в базу.
2025-01-20 17:30:38 - INFO - ✅ Дані для EGLD успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для LEVER успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для MBL успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для OM успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для PHA успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для ALT успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для NMR успішно збережено в базу.
2025-01-20 17:30:39 - INFO - ✅ Дані для ROSE успішно збережено в базу.
2025-01-20 17:30:40 - INFO - ✅ Дані для ANKR успішно збережено в базу.
2025-01-20 17:30:40 - INFO - ✅ Дані для ACH успішно збережено в базу.
2025-01-20 17:30:40 - INFO - ✅ Усі активи оброблено. Час виконання: 40.22 секунд.
2025-01-20 17:30:40 - INFO - Job "process_assets (trigger: cron[minute='0,15,30,45'], next run at: 2025-01-20 17:45:00 EET)" executed successfully
2025-01-20 17:45:00 - INFO - Running job "process_assets (trigger: cron[minute='0,15,30,45'], next run at: 2025-01-20 18:00:00 EET)" (scheduled at 2025-01-20 17:45:00+02:00)
2025-01-20 17:45:00 - INFO - 🔢 Загальна кількість пар для обробки: 3001
2025-01-20 17:45:00 - INFO - 🔢 Кількість унікальних активів для обробки: 215
2025-01-20 17:45:06 - INFO - ✅ Дані для API3 успішно збережено в базу.
2025-01-20 17:45:06 - INFO - ✅ Дані для ILV успішно збережено в базу.
2025-01-20 17:45:06 - INFO - ✅ Дані для ARPA успішно збережено в базу.
2025-01-20 17:45:06 - INFO - ✅ Дані для WOO успішно збережено в базу.
